65536 937993
271974 4443345
478412 8250980
684850 12086722
891288 16200479
1097726 20135911
1304164 24168631
1510602 28500726
1717040 32839604
1923478 37027782
2129916 41156542
2336354 45285302
2542792 49557212
2749230 54041692
2955668 58562971
3162106 63163213
3368544 67688293
3574982 72141901
3781420 76526251
3987858 80861449
4194296 85196647
